CustomerID,Count,Gender,Senior Citizen,Partner,Dependents
8707-HOEDG,1,Female,No,Yes,Yes
4072-IPYLT,1,Female,No,Yes,Yes
7167-PCEYD,1,Male,No,No,No
4936-YPJNK,1,Female,No,No,No
1580-BMCMR,1,Male,Yes,No,No
4817-KEQSP,1,Female,No,Yes,Yes
6408-WHTEF,1,Male,No,Yes,Yes
9251-AWQGT,1,Female,No,Yes,Yes
8749-CLJXC,1,Male,No,No,No
7989-VCQOH,1,Male,No,Yes,Yes
4199-QHJNM,1,Male,Yes,Yes,No
8882-TLVRW,1,Male,No,Yes,Yes
5135-GRQJV,1,Male,Yes,Yes,No
2384-OVPSA,1,Female,Yes,No,No
1371-WEPDS,1,Male,Yes,Yes,No
3580-GICBM,1,Female,No,Yes,Yes
9730-DRTMJ,1,Male,No,Yes,No
4686-UXDML,1,Female,No,No,No
3349-ANQNH,1,Female,Yes,No,No
0932-YIXYU,1,Female,No,No,No
7480-SPLEF,1,Male,No,Yes,Yes
7636-XUHWW,1,Male,No,No,No
1431-CYWMH,1,Female,No,Yes,Yes
5937-EORGB,1,Male,Yes,Yes,No
6349-JDHQP,1,Female,No,No,No
5539-HIVAK,1,Female,Yes,Yes,No
5847-MXBEO,1,Male,No,No,No
4583-PARNH,1,Male,Yes,Yes,No
1116-FRYVH,1,Female,No,Yes,Yes
1421-HCERK,1,Male,Yes,Yes,No
9633-XQABV,1,Female,No,No,No
0716-BQNDX,1,Male,Yes,No,No
1183-CANVH,1,Female,No,Yes,No
1972-XMUWV,1,Female,No,Yes,No
8679-LZBMD,1,Male,No,Yes,No
3407-JMJQQ,1,Female,No,Yes,Yes
6252-DFGTK,1,Female,No,Yes,No
1539-LNKHM,1,Female,No,No,No
8645-KOMJQ,1,Male,No,Yes,Yes
0289-IVARM,1,Female,No,No,No
9761-XUJWD,1,Male,No,No,No
4057-FKCZK,1,Male,No,Yes,Yes
4291-TPNFG,1,Male,No,Yes,No
6087-YPWHO,1,Male,No,Yes,No
3090-QFUVD,1,Female,No,No,No
1722-LDZJS,1,Male,No,Yes,Yes
1818-ESQMW,1,Female,No,No,No
7401-RUBNK,1,Female,No,Yes,No
0506-YLVKJ,1,Male,No,Yes,Yes
8661-BOYNW,1,Female,No,Yes,No
4815-GBTCD,1,Female,No,Yes,No
2805-AUFQN,1,Female,No,No,No
0980-PVMRC,1,Female,No,Yes,Yes
7233-DRTRF,1,Male,No,Yes,No
3873-NFTGI,1,Male,No,No,No
1162-ECVII,1,Male,Yes,Yes,No
7048-GXDAY,1,Male,No,No,No
8571-ZCMCX,1,Female,No,Yes,Yes
1169-WCVAK,1,Male,No,Yes,No
7129-CAKJW,1,Female,No,No,No
8695-ARGXZ,1,Male,Yes,Yes,No
3570-YUEKJ,1,Female,No,No,No
1555-HAPSU,1,Female,No,Yes,Yes
1697-NVVGY,1,Male,Yes,Yes,No
8464-EETCQ,1,Male,No,No,No
2419-FSORS,1,Male,No,Yes,No
8132-YPVBX,1,Female,No,No,No
6754-LZUKA,1,Male,No,Yes,No
8099-MZPUJ,1,Male,No,Yes,Yes
0787-LHDYT,1,Male,No,No,No
0374-IOEGQ,1,Female,No,No,No
3197-NNYNB,1,Male,No,No,No
3396-DKDEL,1,Female,No,Yes,Yes
1752-OZXFY,1,Male,No,Yes,No
9066-QRSDU,1,Female,No,Yes,No
9112-WSNPU,1,Female,Yes,No,No
9867-NNXLC,1,Female,No,No,No
5321-NTRKC,1,Male,No,Yes,Yes
3161-GETRM,1,Male,No,Yes,Yes
0402-OAMEN,1,Female,No,Yes,Yes
6933-VLYFX,1,Male,No,Yes,Yes
6754-WKSHP,1,Male,No,No,Yes
4976-LNFVV,1,Male,Yes,Yes,No
5055-MGMGF,1,Female,No,Yes,No
4641-FROLU,1,Female,No,Yes,Yes
2862-JVEOY,1,Male,No,No,No
2969-QWUBZ,1,Female,No,No,No
9822-BIIGN,1,Male,No,Yes,Yes
2077-MPJQO,1,Male,Yes,Yes,No
1534-OULXE,1,Female,No,Yes,Yes
2971-SGAFL,1,Female,No,No,No
1480-IVEVR,1,Male,Yes,Yes,No
2905-KFQUV,1,Female,No,Yes,No
3370-HXOPH,1,Female,No,No,No
9391-YZEJW,1,Female,No,No,No
9958-MEKUC,1,Male,No,Yes,Yes
0281-CNTZX,1,Male,No,Yes,No
4118-CEVPF,1,Female,Yes,No,No
9114-VEPUF,1,Male,No,Yes,No
7876-BEUTG,1,Female,No,No,No
2338-BQEZT,1,Female,No,No,No
9873-MNDKV,1,Female,No,No,No
8241-JUIQO,1,Female,No,No,No
2194-IIQOF,1,Female,No,Yes,No
9631-RXVJM,1,Male,No,No,No
9584-EXCDZ,1,Female,No,No,No
5093-FEGLU,1,Female,No,Yes,No
2621-UDNLU,1,Female,No,Yes,No
7526-IVLYU,1,Male,No,No,No
2428-HYUNX,1,Male,Yes,Yes,No
9214-EKVXR,1,Female,No,No,No
3410-MHHUM,1,Female,No,Yes,Yes
2122-YWVYA,1,Female,No,No,No
2296-DKZFP,1,Female,No,Yes,No
8909-BOLNL,1,Male,No,No,No
6603-YRDCJ,1,Male,No,Yes,No
3229-USWAR,1,Female,No,No,No
2138-VFAPZ,1,Female,No,Yes,Yes
6131-JLWZM,1,Female,No,No,No
0269-XFESX,1,Male,No,Yes,Yes
1709-EJDOX,1,Female,No,Yes,Yes
4316-XCSLJ,1,Male,No,No,Yes
9693-XMUOB,1,Male,Yes,Yes,No
0383-CLDDA,1,Female,No,No,No
2709-UQGNP,1,Male,No,No,No
3549-ZTMNH,1,Male,No,Yes,Yes
8033-ATFAS,1,Female,No,Yes,Yes
1635-NZATJ,1,Male,Yes,Yes,No
0562-HKHML,1,Male,No,Yes,Yes
8277-RVRSV,1,Female,No,Yes,Yes
9943-VSZUV,1,Male,Yes,No,No
7054-ENNGU,1,Female,No,Yes,No
1455-HFBXA,1,Male,No,Yes,No
9402-CXWPL,1,Female,No,No,No
1628-BIZYP,1,Male,No,No,No
0082-LDZUE,1,Male,No,No,No
5343-SGUBI,1,Female,No,No,No
0856-NAOES,1,Male,No,No,No
1976-AZZPJ,1,Male,No,Yes,No
6156-UZDLF,1,Female,No,No,No
3099-OONVS,1,Male,No,Yes,Yes
9500-WBGRP,1,Male,No,No,No
5183-KLYEM,1,Female,No,No,No
5144-PQCDZ,1,Male,No,No,No
8514-VZHEB,1,Male,No,Yes,Yes
6625-IUTTT,1,Male,No,No,No
9355-NPPFS,1,Female,Yes,No,No
0068-FIGTF,1,Female,No,No,No
5965-GGPRW,1,Male,No,Yes,Yes
8035-PWSEV,1,Female,No,No,No
2236-HILPA,1,Male,No,Yes,Yes
1840-BIUOG,1,Male,No,No,No
1356-MKYSK,1,Male,No,No,No
6080-LNESI,1,Male,No,No,No
1830-IPXVJ,1,Female,No,Yes,Yes
5828-DWPIL,1,Male,Yes,Yes,No
8398-TBIYD,1,Female,No,No,No
2931-FSOHN,1,Male,Yes,No,No
9418-RUKPH,1,Female,No,Yes,Yes
9971-ZWPBF,1,Male,Yes,Yes,Yes
4712-AUQZO,1,Male,No,No,No
9711-FJTBX,1,Male,No,Yes,Yes
2908-ZTPNF,1,Female,No,No,No
8421-WZOOW,1,Female,Yes,Yes,Yes
1414-YADCW,1,Male,No,Yes,No
8756-RDDLT,1,Female,No,No,No
2862-PFNIK,1,Male,No,No,Yes
5816-QVHRX,1,Female,No,No,No
4430-YHXGG,1,Female,No,No,Yes
6888-SBYAI,1,Male,No,No,No
7395-XWZOY,1,Male,No,No,No
7169-YWAMK,1,Male,No,Yes,Yes
6859-RKMZJ,1,Male,No,Yes,No
2729-VNVAP,1,Female,No,Yes,Yes
2957-JIRMN,1,Female,Yes,No,No
2049-BAFNW,1,Female,No,No,No
3842-QTGDL,1,Male,No,Yes,No
7163-OCEQI,1,Male,No,Yes,Yes
9782-LGXMC,1,Female,No,Yes,Yes
5975-BAICR,1,Male,No,Yes,Yes
4673-KKSLS,1,Female,No,No,No
4853-OITSN,1,Male,No,Yes,No
9800-OUIGR,1,Male,No,Yes,Yes
2324-EFHVG,1,Male,No,No,No
7094-MSZAO,1,Male,No,Yes,Yes
6907-CQGPN,1,Male,No,No,No
0780-XNZFN,1,Male,No,No,No
0239-OXEXL,1,Female,No,No,No
2675-IJRGJ,1,Male,No,No,No
7049-GKVZY,1,Female,No,No,No
8577-QSOCG,1,Female,No,Yes,Yes
3721-CNZHX,1,Male,No,No,No
0212-ISBBF,1,Female,No,No,No
3585-YNADK,1,Female,No,Yes,No
5271-DBYSJ,1,Male,Yes,No,No
1099-GODLO,1,Female,No,Yes,Yes
6828-HMKWP,1,Male,No,Yes,Yes
1472-TNCWL,1,Male,No,No,Yes
2080-GKCWQ,1,Male,No,No,No
2193-SFWQW,1,Male,No,Yes,Yes
5656-JAMLX,1,Male,No,No,No
3462-BJQQA,1,Female,No,No,No
0442-TDYUO,1,Male,No,Yes,No
6733-LRIZX,1,Male,No,No,No
9503-XJUME,1,Male,No,No,Yes
4367-NHWMM,1,Female,No,No,No
3779-OSWCF,1,Female,No,Yes,No
6736-DHUQI,1,Female,No,Yes,Yes
3915-ODIYG,1,Male,Yes,No,No
1360-RCYRT,1,Male,No,Yes,Yes
2724-FJDYW,1,Male,No,No,Yes
4451-RWASJ,1,Male,No,Yes,Yes
3460-TJBWI,1,Male,No,Yes,Yes
5917-HBSDW,1,Female,No,Yes,Yes
5671-UUNXD,1,Female,Yes,Yes,No
0956-ACVZC,1,Female,No,No,No
2325-NBPZG,1,Female,No,No,No
4482-FTFFX,1,Male,No,No,No
8859-DZTGQ,1,Male,No,No,No
0440-MOGPM,1,Female,No,No,No
0020-JDNXP,1,Female,No,Yes,Yes
3752-CQSJI,1,Female,No,Yes,Yes
5025-GOOKI,1,Female,No,No,No
4698-KVLLG,1,Female,Yes,No,No
2887-JPYLU,1,Female,No,No,Yes
4770-QAZXN,1,Female,No,No,No
4896-CPRPF,1,Male,No,Yes,Yes
9714-EDSUC,1,Male,No,No,No
0282-NVSJS,1,Female,Yes,Yes,Yes
7353-YOWFP,1,Female,No,No,No
8008-ESFLK,1,Female,No,Yes,No
7537-CBQUZ,1,Male,Yes,No,No
3363-EWLGO,1,Female,No,No,No
4750-UKWJK,1,Female,Yes,Yes,No
1689-YQBYY,1,Female,No,No,Yes
4487-ZYJZK,1,Female,No,Yes,Yes
2959-FENLU,1,Female,No,No,No
0708-LGSMF,1,Male,No,Yes,No
7634-HLQJR,1,Female,No,Yes,Yes
0487-RPVUM,1,Male,No,Yes,No
4079-ULGFR,1,Male,No,No,No
2516-XSJKX,1,Female,No,Yes,Yes
0057-QBUQH,1,Female,No,No,Yes
6599-SFQVE,1,Female,No,No,No
8331-ZXFOE,1,Female,No,No,No
4003-FUSHP,1,Male,No,No,No
0356-ERHVT,1,Male,No,Yes,No
7325-ENZFI,1,Female,No,No,No
4884-ZTHVF,1,Female,Yes,No,No
3920-HIHMQ,1,Female,No,No,Yes
3055-OYMSE,1,Female,Yes,No,No
0613-WUXUM,1,Female,No,Yes,Yes
4458-KVRBJ,1,Male,No,No,No
1397-XKKWR,1,Male,No,No,No
8097-OMULG,1,Male,No,Yes,Yes
6013-BHCAW,1,Male,No,Yes,Yes
0401-WDBXM,1,Male,No,Yes,Yes
3387-PLKUI,1,Female,No,Yes,Yes
6096-EGVTU,1,Female,No,Yes,Yes
5081-NWSUP,1,Female,No,No,No
2580-ATZSQ,1,Female,No,Yes,Yes
8085-MSNLK,1,Female,No,Yes,No
9691-HKOVS,1,Female,No,Yes,No
9881-VCZEP,1,Female,No,Yes,No
8757-TFHHJ,1,Male,No,No,No
1468-DEFNC,1,Male,Yes,Yes,Yes
5119-KEPFY,1,Male,No,Yes,No
0916-KNFAJ,1,Male,No,Yes,No
8319-QBEHW,1,Male,No,No,Yes
9625-QNLUX,1,Male,No,Yes,Yes
4024-CSNBY,1,Female,No,Yes,No
7110-BDTWG,1,Female,No,Yes,No
7493-GVFIO,1,Male,No,No,No
0690-SRQID,1,Male,No,No,No
9605-WGJVW,1,Female,Yes,No,No
9114-DPSIA,1,Male,No,Yes,Yes
4700-UBQMV,1,Male,No,Yes,Yes
7711-GQBZC,1,Female,No,Yes,Yes
4627-MIHJH,1,Female,Yes,No,No
9795-NREXC,1,Female,No,Yes,No
8573-CGOCC,1,Male,No,No,No
7356-AYNJP,1,Female,No,No,No
6286-SUUWT,1,Male,No,No,No
4819-HJPIW,1,Male,No,No,No
8654-DHAOW,1,Female,No,No,No
5438-QMDDL,1,Female,No,Yes,No
9812-GHVRI,1,Female,No,No,No
5553-AOINX,1,Female,Yes,Yes,Yes
1228-ZLNBX,1,Male,No,No,No
4226-KKDON,1,Male,No,No,No
3831-YCPUO,1,Female,No,Yes,Yes
7445-WMRBW,1,Female,No,No,No
3308-DGHKL,1,Male,No,No,No
9924-JPRMC,1,Male,No,No,No
0080-EMYVY,1,Female,No,No,No
6218-KNUBD,1,Male,No,No,No
7337-CINUD,1,Female,No,Yes,Yes
7609-NRNCA,1,Female,No,No,No
0623-EJQEG,1,Male,No,No,No
7153-CHRBV,1,Female,No,Yes,Yes
6198-PNNSZ,1,Female,No,Yes,No
3317-VLGQT,1,Female,No,Yes,No
4132-POCZS,1,Male,No,Yes,No
5614-DNZCE,1,Female,No,No,No
3896-RCYYE,1,Female,No,No,No
9638-JIQYA,1,Male,No,No,No
3258-SANFR,1,Male,Yes,No,No
3726-TBHQT,1,Male,No,Yes,Yes
3190-ITQXP,1,Female,No,Yes,Yes
4833-QTJNO,1,Male,Yes,Yes,No
3039-MJSLN,1,Male,No,No,Yes
0178-CIIKR,1,Female,No,No,No
5774-QPLTF,1,Male,No,Yes,Yes
2322-VCZHZ,1,Male,Yes,Yes,No
5010-IPEAQ,1,Female,No,Yes,Yes
6383-ZTSIW,1,Female,Yes,Yes,No
8990-YOZLV,1,Female,No,No,No
3069-SSVSN,1,Female,No,No,No
5222-IMUKT,1,Male,No,No,No
6685-XSHHU,1,Male,No,Yes,Yes
8901-UPRHR,1,Female,No,Yes,Yes
0118-JPNOY,1,Female,Yes,No,No
3845-FXCYS,1,Male,No,No,No
5857-XRECV,1,Female,No,No,Yes
0725-CXOTM,1,Female,No,No,No
4343-EJVQB,1,Male,No,No,No
9000-PLFUZ,1,Female,Yes,Yes,No
3427-GGZZI,1,Female,No,Yes,No
7779-ORAEL,1,Male,Yes,Yes,No
0644-OQMDK,1,Male,Yes,No,No
3154-CFSZG,1,Male,No,Yes,Yes
2220-IAHLS,1,Female,No,No,No
1658-XUHBX,1,Female,Yes,Yes,Yes
2378-HTWFW,1,Male,Yes,No,No
4377-VDHYI,1,Male,No,Yes,Yes
3719-TDVQB,1,Female,Yes,Yes,No
0201-MIBOL,1,Female,Yes,No,No
4937-QPZPO,1,Male,No,Yes,Yes
2925-VDZHY,1,Male,No,Yes,Yes
6981-TDRFT,1,Male,No,Yes,Yes
3413-CSSTH,1,Male,No,No,No
8033-VCZGH,1,Male,No,Yes,No
0224-NIJLP,1,Male,No,Yes,Yes
7542-CYDDM,1,Male,No,No,No
4718-WXBGI,1,Male,No,Yes,Yes
8495-PRWFH,1,Female,Yes,No,No
0439-IFYUN,1,Female,Yes,No,No
5716-LIBJC,1,Female,No,No,Yes
2868-LLSKM,1,Female,No,Yes,Yes
2988-QRAJY,1,Male,No,No,No
0071-NDAFP,1,Male,No,Yes,Yes
7328-ZJAJO,1,Female,No,Yes,Yes
6458-CYIDZ,1,Female,Yes,No,No
1090-PYKCI,1,Female,No,Yes,Yes
3058-WQDRE,1,Male,No,No,No
2279-AXJJK,1,Male,No,Yes,No
0909-SELIE,1,Male,No,Yes,No
3417-TSCIC,1,Male,No,No,No
1042-HFUCW,1,Female,No,No,Yes
6537-OTKMY,1,Male,No,No,No
8999-EXMNO,1,Female,No,Yes,Yes
6725-TPKJO,1,Male,No,No,No
7162-WPHPM,1,Male,No,Yes,Yes
1599-MMYRQ,1,Male,No,Yes,Yes
8821-KVZKQ,1,Female,No,Yes,Yes
6434-TTGJP,1,Male,No,Yes,Yes
0042-JVWOJ,1,Male,No,No,No
0130-SXOUN,1,Male,No,No,No
2330-PQGDQ,1,Male,No,Yes,Yes
1452-UZOSF,1,Male,No,Yes,Yes
2097-YVPKN,1,Male,No,No,No
8597-CTXVJ,1,Male,No,No,Yes
6631-HMANX,1,Male,No,Yes,No
9962-BFPDU,1,Female,No,Yes,Yes
6394-HHHZM,1,Male,No,No,No
5995-LFTLE,1,Male,No,No,No
1932-UEDCX,1,Male,Yes,Yes,No
5188-HGMLP,1,Male,Yes,Yes,No
0665-XHDJU,1,Male,No,Yes,No
8265-HKSOW,1,Female,No,Yes,Yes
3544-FBCAS,1,Female,No,Yes,Yes
5331-RGMTT,1,Male,Yes,Yes,No
4759-PXTAN,1,Female,No,Yes,No
7054-DMVAS,1,Male,No,No,No
3428-MMGUB,1,Male,No,No,No
6549-BTYPG,1,Female,No,Yes,No
7823-JSOAG,1,Male,No,No,No
3705-RHRFR,1,Female,No,Yes,No
9374-YOLBJ,1,Female,No,Yes,Yes
9074-KGVOX,1,Male,No,Yes,Yes
6128-DAFVY,1,Female,No,No,No
9933-QRGTX,1,Female,No,Yes,No
4476-OSWTN,1,Male,Yes,Yes,No
5066-GFJMM,1,Female,No,Yes,No
2661-GKBTK,1,Male,No,Yes,Yes
0458-HEUZG,1,Female,No,No,No
7268-WNTCP,1,Male,No,Yes,Yes
0824-VWDPO,1,Female,No,No,No
8409-WQJUX,1,Female,No,No,No
2578-JQPHZ,1,Male,No,No,No
3278-FSIXX,1,Female,No,No,No
9746-UGFAC,1,Female,No,No,No
2946-KIQSP,1,Female,No,No,No
0625-AFOHS,1,Female,No,Yes,Yes
6726-WEXXK,1,Male,Yes,Yes,No
4636-OLWOE,1,Male,No,No,Yes
4685-ERGHK,1,Male,No,No,No
0885-HMGPY,1,Male,No,No,No
5003-OKNNK,1,Female,No,Yes,Yes
7208-PSIHR,1,Female,No,Yes,No
4012-ZTHBR,1,Female,No,Yes,Yes
0489-WMEMG,1,Female,No,No,Yes
7435-ZNUYY,1,Male,No,No,No
1354-YZFNB,1,Male,No,Yes,Yes
2985-FMWYF,1,Female,No,No,No
2812-ENYMO,1,Male,No,No,No
2717-HVIZY,1,Female,No,No,Yes
3422-GALYP,1,Male,No,No,No
2890-WFBHU,1,Female,No,No,No
0327-WFZSY,1,Male,No,Yes,Yes
7977-HXJKU,1,Male,No,No,Yes
7033-CLAMM,1,Female,No,Yes,Yes
4023-RTIQM,1,Female,Yes,Yes,No
0864-FVJNJ,1,Female,No,Yes,Yes
7356-IWLFW,1,Male,No,Yes,Yes
9541-PWTWO,1,Female,No,No,No
3967-VQOGC,1,Female,No,Yes,Yes
7872-RDDLZ,1,Female,Yes,No,No
6308-CQRBU,1,Female,No,Yes,No
0186-CAERR,1,Male,No,No,No
3043-SUDUA,1,Female,No,No,No
5442-BHQNG,1,Female,No,No,No
2169-RRLFW,1,Female,No,Yes,No
5872-OEQNH,1,Female,No,No,No
3162-KKZXO,1,Female,Yes,No,No
8873-GLDMH,1,Female,No,No,No
5696-JVVQY,1,Female,No,Yes,Yes
8946-BFWSG,1,Male,No,Yes,Yes
0547-HURJB,1,Male,No,No,Yes
8904-OPDCK,1,Male,Yes,Yes,No
8845-LWKGE,1,Female,No,Yes,Yes
0691-NIKRI,1,Female,No,No,No
5022-JNQEQ,1,Female,No,Yes,Yes
3249-VHRIP,1,Female,No,No,No
3736-BLEPA,1,Male,No,No,No
4701-LKOZD,1,Female,No,No,No
6603-QWSPR,1,Female,No,No,No
9921-QFQUL,1,Female,No,Yes,No
1929-ZCBHE,1,Male,No,Yes,Yes
4378-MYPGO,1,Male,No,Yes,Yes
4129-LYCOI,1,Female,No,No,Yes
7798-JVXYM,1,Female,No,No,No
8647-SDTWQ,1,Male,No,Yes,Yes
2696-ECXKC,1,Female,No,Yes,Yes
2081-KJSQF,1,Male,No,No,No
3323-CPBWR,1,Male,No,No,No
3384-CTMSF,1,Male,No,Yes,No
0902-RFHOF,1,Male,No,No,No
6048-QBXKL,1,Female,Yes,No,No
7718-RXDGG,1,Male,No,Yes,No
1025-FALIX,1,Female,No,No,No
3451-VAWLI,1,Female,No,Yes,Yes
3407-QGWLG,1,Male,No,No,Yes
2347-WKKAE,1,Male,No,Yes,No
8735-DCXNF,1,Male,No,Yes,No
3214-IYUUQ,1,Female,No,Yes,No
1936-UAFEH,1,Female,No,No,No
3587-PMCOY,1,Male,No,No,No
1027-LKKQQ,1,Female,No,Yes,Yes
7148-XZPHA,1,Male,No,Yes,Yes
5309-TAIKL,1,Female,No,No,No
6856-RAURS,1,Female,No,No,No
8778-LMWTJ,1,Female,No,No,No
9717-IOAAF,1,Male,No,No,Yes
2845-KDHVX,1,Female,No,Yes,No
0848-SOMKO,1,Male,No,No,No
6734-FQAJX,1,Male,Yes,No,No
1535-VTJOQ,1,Female,No,No,No
6368-TZZDT,1,Male,No,Yes,Yes
0943-ZQPXH,1,Male,No,Yes,Yes
1293-BSEUN,1,Female,No,Yes,Yes
1302-TPUBN,1,Male,No,No,No
2378-VTKDH,1,Male,Yes,Yes,No
0927-CNGRH,1,Male,No,No,Yes
8608-OZTLB,1,Male,No,Yes,Yes
2335-GSODA,1,Male,No,No,Yes
1952-DVVSW,1,Female,No,Yes,No
6656-GULJQ,1,Male,No,Yes,Yes
9853-JFZDU,1,Female,No,Yes,No
3777-XROBG,1,Female,No,Yes,Yes
6994-FGRHH,1,Male,No,Yes,Yes
4000-VGMQP,1,Male,No,Yes,Yes
3999-WRNGR,1,Female,No,Yes,Yes
3466-RITXD,1,Male,No,No,No
2680-XKKNJ,1,Female,No,No,No
2974-GGUXS,1,Female,Yes,Yes,No
7994-XIRTR,1,Male,Yes,No,No
2101-RANCD,1,Female,No,No,No
7921-BEPCI,1,Female,No,No,No
8510-TMWYB,1,Female,No,Yes,Yes
3258-ZKPAI,1,Male,No,Yes,Yes
1428-IEDPR,1,Male,No,No,No
5298-GSTLM,1,Female,Yes,No,No
4450-YOOHP,1,Female,No,No,No
6728-CZFEI,1,Female,No,No,No
3653-NCRDJ,1,Male,No,Yes,Yes
6121-TNHBO,1,Female,Yes,No,No
5119-NZPTV,1,Male,Yes,Yes,No
6519-ZHPXP,1,Female,No,Yes,Yes
3472-QPRCH,1,Male,No,Yes,Yes
8224-UAXBZ,1,Female,No,Yes,No
9610-WCESF,1,Male,No,No,No
2486-WYVVE,1,Male,No,Yes,No
3865-ZYKAD,1,Male,Yes,Yes,No
1422-DGUBX,1,Male,No,Yes,No
2999-AANRQ,1,Female,No,No,No
8668-KNZTI,1,Male,No,No,No
0480-KYJVA,1,Female,No,Yes,Yes
9746-YKGXB,1,Male,No,Yes,Yes
3926-YZVVX,1,Female,No,No,No
6000-UKLWI,1,Male,No,No,No
6332-FBZRI,1,Male,No,Yes,Yes
2096-XOTMO,1,Female,No,Yes,Yes
3266-FTKHB,1,Male,No,No,No
8221-EQDGL,1,Male,No,Yes,No
2346-LOCWC,1,Female,No,Yes,Yes
0298-XACET,1,Male,No,Yes,Yes
7560-QJAVJ,1,Female,No,No,No
2995-YWTCD,1,Female,No,Yes,Yes
9137-UIYPG,1,Female,No,Yes,Yes
2809-ZMYOQ,1,Female,No,No,No
5084-OOVCJ,1,Female,No,Yes,Yes
0254-WWRKD,1,Female,No,Yes,Yes
7727-SHVZV,1,Female,No,No,No
5339-PXDVH,1,Male,No,No,No
2205-LPVGL,1,Male,Yes,Yes,Yes
8782-NUUOL,1,Male,No,No,No
7601-WFVZV,1,Male,No,No,No
4609-KNNWG,1,Female,No,Yes,Yes
4868-AADLV,1,Male,Yes,Yes,Yes
9529-OFXHY,1,Male,No,No,No
2669-QVCRG,1,Female,No,No,No
2478-EEWWM,1,Male,No,Yes,No
9174-IHETN,1,Female,No,No,Yes
2233-TXSIU,1,Male,No,Yes,Yes
9644-UMGQA,1,Male,No,Yes,Yes
3256-EZDBI,1,Male,Yes,Yes,No
0419-YAAPX,1,Male,No,Yes,No
0872-CASZJ,1,Male,No,Yes,No
4726-DLWQN,1,Male,Yes,No,No
8164-OCKUJ,1,Female,No,Yes,Yes
3094-JOJAI,1,Male,No,No,No
9494-MRNYX,1,Male,No,No,No
2599-CZABP,1,Male,No,Yes,No
7945-PRBVF,1,Male,No,No,No
4544-RXFMG,1,Male,No,Yes,Yes
0859-YGKFW,1,Male,No,Yes,Yes
1150-FTQGN,1,Female,No,Yes,Yes
7196-LIWRH,1,Female,No,No,No
5448-VWNAM,1,Female,No,No,Yes
1177-XZBJL,1,Male,No,Yes,Yes
3518-FSTWG,1,Male,Yes,Yes,No
9330-VOFSZ,1,Female,No,Yes,No
0939-EREMR,1,Female,No,No,Yes
9389-ACWBI,1,Female,No,Yes,Yes
3644-QXEHN,1,Male,No,Yes,Yes
2911-IJORQ,1,Male,No,No,No
5921-NGYRH,1,Male,No,Yes,No
5998-DZLYR,1,Female,No,Yes,No
3985-HOYPM,1,Male,No,No,No
9548-LERKT,1,Male,No,Yes,No
6576-FBXOJ,1,Male,No,Yes,No
4310-KEDTB,1,Female,No,No,Yes
4062-HBMOS,1,Male,No,No,No
2676-ISHSF,1,Male,No,No,No
9236-NDUCW,1,Female,No,No,No
4753-PADAS,1,Female,No,Yes,No
6103-QCKFX,1,Female,No,Yes,Yes
7781-EWARA,1,Male,No,Yes,Yes
7018-FPXHH,1,Male,No,Yes,Yes
0572-ZJKLT,1,Female,No,Yes,Yes
5135-RDDQL,1,Female,No,Yes,Yes
1353-LJWEM,1,Male,No,No,No
1794-SWWKL,1,Male,No,Yes,Yes
6166-YIPFO,1,Male,No,Yes,No
9332-GYWLO,1,Female,No,Yes,Yes
4184-VODJZ,1,Male,No,Yes,Yes
1092-WPIVQ,1,Female,No,Yes,Yes
7233-IOQNP,1,Female,No,Yes,No
2834-JKOOW,1,Female,No,No,No
2400-FEQME,1,Male,No,Yes,Yes
4957-SREEC,1,Male,No,Yes,Yes
0230-UBYPQ,1,Male,Yes,Yes,No
4923-ADWXJ,1,Female,No,No,No
1763-KUAAW,1,Female,Yes,No,No
1104-TNLZA,1,Male,Yes,Yes,No
5195-KPUNQ,1,Female,Yes,No,No
3439-GVUSX,1,Male,No,No,No
5949-HGVJL,1,Female,No,Yes,No
5203-XEHAX,1,Female,No,No,No
1635-HDGFT,1,Female,No,No,Yes
8050-XGRVL,1,Female,No,Yes,Yes
9828-QHFBK,1,Male,No,No,No
3908-MKIMJ,1,Male,Yes,Yes,No
5012-YSPJJ,1,Male,No,Yes,Yes
6728-VOIFY,1,Female,No,Yes,No
4891-NLUBA,1,Female,No,Yes,Yes
8969-PRHFK,1,Male,No,No,No
0661-KQHNK,1,Female,No,Yes,Yes
8709-KRDVL,1,Female,No,No,No
1427-VERSM,1,Female,No,Yes,No
9801-NOSHQ,1,Male,No,No,Yes
6339-YPSAH,1,Male,No,No,No
2159-TURXX,1,Male,No,No,No
1548-FEHVL,1,Male,No,Yes,No
3795-CAWEX,1,Male,No,Yes,Yes
6215-NQCPY,1,Male,No,No,No
5647-URDKA,1,Male,No,Yes,Yes
2229-DPMBI,1,Female,No,Yes,Yes
9626-WEQRM,1,Female,No,No,No
2188-SXWVT,1,Female,No,No,No
6258-PVZWJ,1,Male,No,Yes,No
1094-BKOSX,1,Female,No,Yes,Yes
6969-MVBAI,1,Female,Yes,No,No
2978-XXSOG,1,Female,No,No,No
2342-CKIAO,1,Female,No,No,No
6953-PBDIN,1,Male,No,Yes,No
3898-BSJYF,1,Female,No,No,Yes
3938-YFPXD,1,Male,No,No,No
7696-AMHOD,1,Female,No,Yes,Yes
2453-SAFNS,1,Female,Yes,No,No
9558-IHEZX,1,Female,No,No,No
9617-UDPEU,1,Female,No,No,No
